TIMESTAMP | LEVEL | TYPE | APPLICATION | DETAILS
2025-06-01 18:25:16.084 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 19 denied requests in the last 60 seconds.
2025-06-01 18:25:16.153 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 20 denied requests in the last 60 seconds.
2025-06-01 18:25:16.183 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 21 denied requests in the last 60 seconds.
2025-06-01 18:25:16.235 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 22 denied requests in the last 60 seconds.
2025-06-01 18:25:16.304 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 27 denied requests in the last 60 seconds.
2025-06-01 18:25:16.320 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 28 denied requests in the last 60 seconds.
2025-06-01 18:25:16.391 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 29 denied requests in the last 60 seconds.
2025-06-01 18:25:16.423 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 23 denied requests in the last 60 seconds.
2025-06-01 18:25:16.440 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 30 denied requests in the last 60 seconds.
2025-06-01 18:25:16.458 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 24 denied requests in the last 60 seconds.
2025-06-01 18:25:16.498 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 31 denied requests in the last 60 seconds.
2025-06-01 18:25:16.535 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 32 denied requests in the last 60 seconds.
2025-06-01 18:25:16.552 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 33 denied requests in the last 60 seconds.
2025-06-01 18:25:16.581 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 25 denied requests in the last 60 seconds.
2025-06-01 18:25:16.603 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 34 denied requests in the last 60 seconds.
2025-06-01 18:25:16.614 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 26 denied requests in the last 60 seconds.
2025-06-01 18:25:16.627 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 35 denied requests in the last 60 seconds.
2025-06-01 18:25:16.645 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 36 denied requests in the last 60 seconds.
2025-06-01 18:25:16.672 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 37 denied requests in the last 60 seconds.
2025-06-01 18:25:16.701 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 27 denied requests in the last 60 seconds.
2025-06-01 18:25:16.720 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 38 denied requests in the last 60 seconds.
2025-06-01 18:25:16.756 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 39 denied requests in the last 60 seconds.
2025-06-01 18:25:16.790 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 40 denied requests in the last 60 seconds.
2025-06-01 18:25:16.807 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 41 denied requests in the last 60 seconds.
2025-06-01 18:25:16.857 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 42 denied requests in the last 60 seconds.
2025-06-01 18:25:16.894 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 28 denied requests in the last 60 seconds.
2025-06-01 18:25:16.920 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 29 denied requests in the last 60 seconds.
2025-06-01 18:25:16.984 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 30 denied requests in the last 60 seconds.
2025-06-01 18:25:16.992 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 43 denied requests in the last 60 seconds.
2025-06-01 18:25:17.009 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 44 denied requests in the last 60 seconds.
2025-06-01 18:25:17.023 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 45 denied requests in the last 60 seconds.
2025-06-01 18:25:17.054 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 46 denied requests in the last 60 seconds.
2025-06-01 18:25:17.072 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 47 denied requests in the last 60 seconds.
2025-06-01 18:25:17.092 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 48 denied requests in the last 60 seconds.
2025-06-01 18:25:17.119 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 31 denied requests in the last 60 seconds.
2025-06-01 18:25:17.125 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 32 denied requests in the last 60 seconds.
2025-06-01 18:25:17.138 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 33 denied requests in the last 60 seconds.
2025-06-01 18:25:17.143 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 49 denied requests in the last 60 seconds.
2025-06-01 18:25:17.155 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 50 denied requests in the last 60 seconds.
2025-06-01 18:25:17.158 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 51 denied requests in the last 60 seconds.
2025-06-01 18:25:17.185 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 52 denied requests in the last 60 seconds.
2025-06-01 18:25:17.190 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 53 denied requests in the last 60 seconds.
2025-06-01 18:25:17.206 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 54 denied requests in the last 60 seconds.
2025-06-01 18:25:17.225 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 34 denied requests in the last 60 seconds.
2025-06-01 18:25:17.240 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 35 denied requests in the last 60 seconds.
2025-06-01 18:25:17.253 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 36 denied requests in the last 60 seconds.
2025-06-01 18:25:17.445 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 37 denied requests in the last 60 seconds.
2025-06-01 18:25:17.488 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 55 denied requests in the last 60 seconds.
2025-06-01 18:25:17.551 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 56 denied requests in the last 60 seconds.
2025-06-01 18:25:17.559 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 38 denied requests in the last 60 seconds.
2025-06-01 18:25:20.359 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 5 denied requests in the last 60 seconds.
2025-06-01 18:25:20.373 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 6 denied requests in the last 60 seconds.
2025-06-01 18:25:20.395 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 7 denied requests in the last 60 seconds.
2025-06-01 18:25:20.410 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 8 denied requests in the last 60 seconds.
2025-06-01 18:25:23.575 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 39 denied requests in the last 60 seconds.
2025-06-01 18:25:23.589 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 57 denied requests in the last 60 seconds.
2025-06-01 18:25:23.605 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 40 denied requests in the last 60 seconds.
2025-06-01 18:25:23.624 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 41 denied requests in the last 60 seconds.
2025-06-01 18:25:23.638 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 42 denied requests in the last 60 seconds.
2025-06-01 18:25:23.643 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 58 denied requests in the last 60 seconds.
2025-06-01 18:25:23.656 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 59 denied requests in the last 60 seconds.
2025-06-01 18:25:23.662 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 60 denied requests in the last 60 seconds.
2025-06-01 18:25:23.672 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 61 denied requests in the last 60 seconds.
2025-06-01 18:25:23.682 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 62 denied requests in the last 60 seconds.
2025-06-01 18:25:23.690 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 63 denied requests in the last 60 seconds.
2025-06-01 18:25:23.706 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 43 denied requests in the last 60 seconds.
2025-06-01 18:25:23.712 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 44 denied requests in the last 60 seconds.
2025-06-01 18:25:23.749 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 45 denied requests in the last 60 seconds.
2025-06-01 18:25:23.754 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 64 denied requests in the last 60 seconds.
2025-06-01 18:25:23.768 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 65 denied requests in the last 60 seconds.
2025-06-01 18:25:23.772 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 66 denied requests in the last 60 seconds.
2025-06-01 18:25:23.788 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 46 denied requests in the last 60 seconds.
2025-06-01 18:25:23.803 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 47 denied requests in the last 60 seconds.
2025-06-01 18:25:23.809 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 67 denied requests in the last 60 seconds.
2025-06-01 18:25:23.824 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 48 denied requests in the last 60 seconds.
2025-06-01 18:25:23.835 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 49 denied requests in the last 60 seconds.
2025-06-01 18:25:23.840 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 68 denied requests in the last 60 seconds.
2025-06-01 18:25:23.853 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 69 denied requests in the last 60 seconds.
2025-06-01 18:25:23.858 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 50 denied requests in the last 60 seconds.
2025-06-01 18:25:33.012 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 51 denied requests in the last 60 seconds.
2025-06-01 18:25:33.019 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 70 denied requests in the last 60 seconds.
2025-06-01 18:25:33.023 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 52 denied requests in the last 60 seconds.
2025-06-01 18:25:39.747 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 9 denied requests in the last 60 seconds.
2025-06-01 18:25:39.754 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 10 denied requests in the last 60 seconds.
2025-06-01 18:25:39.786 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 11 denied requests in the last 60 seconds.
2025-06-01 18:25:39.806 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 12 denied requests in the last 60 seconds.
2025-06-01 18:25:39.814 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 13 denied requests in the last 60 seconds.
2025-06-01 18:25:39.844 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 14 denied requests in the last 60 seconds.
2025-06-01 18:25:39.858 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 15 denied requests in the last 60 seconds.
2025-06-01 18:25:39.870 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 16 denied requests in the last 60 seconds.
2025-06-01 18:25:39.920 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 17 denied requests in the last 60 seconds.
2025-06-01 18:25:39.940 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 18 denied requests in the last 60 seconds.
2025-06-01 18:25:39.995 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 19 denied requests in the last 60 seconds.
2025-06-01 18:25:40.007 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 53 denied requests in the last 60 seconds.
2025-06-01 18:25:40.020 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 20 denied requests in the last 60 seconds.
2025-06-01 18:25:40.030 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 71 denied requests in the last 60 seconds.
2025-06-01 18:25:40.042 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 54 denied requests in the last 60 seconds.
2025-06-01 18:25:40.208 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 21 denied requests in the last 60 seconds.
2025-06-01 18:25:40.325 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 22 denied requests in the last 60 seconds.
2025-06-01 18:25:40.373 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 55 denied requests in the last 60 seconds.
2025-06-01 18:25:40.422 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 56 denied requests in the last 60 seconds.
2025-06-01 18:25:40.479 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 23 denied requests in the last 60 seconds.
2025-06-01 18:25:40.520 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 24 denied requests in the last 60 seconds.
2025-06-01 18:25:40.536 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 72 denied requests in the last 60 seconds.
2025-06-01 18:25:40.542 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 73 denied requests in the last 60 seconds.
2025-06-01 18:25:40.551 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 74 denied requests in the last 60 seconds.
2025-06-01 18:25:40.568 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 75 denied requests in the last 60 seconds.
2025-06-01 18:25:40.571 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 76 denied requests in the last 60 seconds.
2025-06-01 18:25:40.591 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 77 denied requests in the last 60 seconds.
2025-06-01 18:25:40.604 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 57 denied requests in the last 60 seconds.
2025-06-01 18:25:40.639 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 58 denied requests in the last 60 seconds.
2025-06-01 18:25:40.672 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 78 denied requests in the last 60 seconds.
2025-06-01 18:25:40.700 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 25 denied requests in the last 60 seconds.
2025-06-01 18:25:40.735 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 26 denied requests in the last 60 seconds.
2025-06-01 18:25:40.759 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 59 denied requests in the last 60 seconds.
2025-06-01 18:25:40.772 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 27 denied requests in the last 60 seconds.
2025-06-01 18:25:40.782 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 28 denied requests in the last 60 seconds.
2025-06-01 18:25:40.826 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 29 denied requests in the last 60 seconds.
2025-06-01 18:25:40.833 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 30 denied requests in the last 60 seconds.
2025-06-01 18:25:41.882 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 31 denied requests in the last 60 seconds.
2025-06-01 18:25:42.095 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 32 denied requests in the last 60 seconds.
2025-06-01 18:25:42.241 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 33 denied requests in the last 60 seconds.
2025-06-01 18:25:42.361 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 34 denied requests in the last 60 seconds.
2025-06-01 18:25:42.436 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 35 denied requests in the last 60 seconds.
2025-06-01 18:25:42.708 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 36 denied requests in the last 60 seconds.
2025-06-01 18:25:43.751 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 37 denied requests in the last 60 seconds.
2025-06-01 18:25:44.133 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 38 denied requests in the last 60 seconds.
2025-06-01 18:25:44.305 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 39 denied requests in the last 60 seconds.
2025-06-01 18:25:44.542 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 40 denied requests in the last 60 seconds.
2025-06-01 18:25:44.658 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 41 denied requests in the last 60 seconds.
2025-06-01 18:25:44.766 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 42 denied requests in the last 60 seconds.
2025-06-01 18:25:44.770 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 43 denied requests in the last 60 seconds.
2025-06-01 18:25:44.853 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 44 denied requests in the last 60 seconds.
2025-06-01 18:25:44.886 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 45 denied requests in the last 60 seconds.
2025-06-01 18:25:44.903 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 46 denied requests in the last 60 seconds.
2025-06-01 18:25:44.908 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 47 denied requests in the last 60 seconds.
2025-06-01 18:25:44.925 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 48 denied requests in the last 60 seconds.
2025-06-01 18:25:45.081 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 60 denied requests in the last 60 seconds.
2025-06-01 18:25:45.122 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 49 denied requests in the last 60 seconds.
2025-06-01 18:25:45.148 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 50 denied requests in the last 60 seconds.
2025-06-01 18:25:45.270 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 79 denied requests in the last 60 seconds.
2025-06-01 18:25:45.342 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 61 denied requests in the last 60 seconds.
2025-06-01 18:25:45.368 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 62 denied requests in the last 60 seconds.
2025-06-01 18:25:45.437 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 63 denied requests in the last 60 seconds.
2025-06-01 18:25:45.454 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 51 denied requests in the last 60 seconds.
2025-06-01 18:25:45.508 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 52 denied requests in the last 60 seconds.
2025-06-01 18:25:45.588 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 53 denied requests in the last 60 seconds.
2025-06-01 18:25:45.662 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 54 denied requests in the last 60 seconds.
2025-06-01 18:25:45.738 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 55 denied requests in the last 60 seconds.
2025-06-01 18:25:45.757 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 80 denied requests in the last 60 seconds.
2025-06-01 18:25:45.808 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 81 denied requests in the last 60 seconds.
2025-06-01 18:25:45.822 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 56 denied requests in the last 60 seconds.
2025-06-01 18:25:45.836 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 57 denied requests in the last 60 seconds.
2025-06-01 18:25:45.846 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 58 denied requests in the last 60 seconds.
2025-06-01 18:25:45.909 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 59 denied requests in the last 60 seconds.
2025-06-01 18:25:45.920 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 60 denied requests in the last 60 seconds.
2025-06-01 18:25:45.924 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 82 denied requests in the last 60 seconds.
2025-06-01 18:25:45.956 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 83 denied requests in the last 60 seconds.
2025-06-01 18:25:45.982 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 84 denied requests in the last 60 seconds.
2025-06-01 18:25:45.997 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 64 denied requests in the last 60 seconds.
2025-06-01 18:25:46.052 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 85 denied requests in the last 60 seconds.
2025-06-01 18:25:46.105 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 86 denied requests in the last 60 seconds.
2025-06-01 18:25:46.137 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 65 denied requests in the last 60 seconds.
2025-06-01 18:25:46.174 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 66 denied requests in the last 60 seconds.
2025-06-01 18:25:46.209 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 61 denied requests in the last 60 seconds.
2025-06-01 18:25:46.225 | HIGH | EXCESSIVE_DENIES | GenericTCP | Application 'GenericTCP' has 87 denied requests in the last 60 seconds.
2025-06-01 18:25:46.258 | HIGH | EXCESSIVE_DENIES | HTTPS | Application 'HTTPS' has 67 denied requests in the last 60 seconds.
2025-06-01 18:25:46.369 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 62 denied requests in the last 60 seconds.
2025-06-01 18:25:46.414 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 63 denied requests in the last 60 seconds.
2025-06-01 18:25:46.466 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 64 denied requests in the last 60 seconds.
2025-06-01 18:25:46.476 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 65 denied requests in the last 60 seconds.
2025-06-01 18:25:46.487 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 66 denied requests in the last 60 seconds.
2025-06-01 18:25:46.506 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 67 denied requests in the last 60 seconds.
2025-06-01 18:25:46.524 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 68 denied requests in the last 60 seconds.
2025-06-01 18:25:46.554 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 69 denied requests in the last 60 seconds.
2025-06-01 18:25:46.560 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 70 denied requests in the last 60 seconds.
2025-06-01 18:25:46.592 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 71 denied requests in the last 60 seconds.
2025-06-01 18:25:46.609 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 72 denied requests in the last 60 seconds.
2025-06-01 18:25:46.625 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 73 denied requests in the last 60 seconds.
2025-06-01 18:25:46.640 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 74 denied requests in the last 60 seconds.
2025-06-01 18:25:46.652 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 75 denied requests in the last 60 seconds.
2025-06-01 18:25:46.662 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 76 denied requests in the last 60 seconds.
2025-06-01 18:25:46.672 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 77 denied requests in the last 60 seconds.
2025-06-01 18:25:46.676 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 78 denied requests in the last 60 seconds.
2025-06-01 18:25:46.688 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 79 denied requests in the last 60 seconds.
2025-06-01 18:25:46.707 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 80 denied requests in the last 60 seconds.
2025-06-01 18:25:46.754 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 81 denied requests in the last 60 seconds.
2025-06-01 18:25:46.770 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 82 denied requests in the last 60 seconds.
2025-06-01 18:25:46.791 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 83 denied requests in the last 60 seconds.
2025-06-01 18:25:46.816 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 84 denied requests in the last 60 seconds.
2025-06-01 18:25:46.838 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 85 denied requests in the last 60 seconds.
2025-06-01 18:25:46.850 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 86 denied requests in the last 60 seconds.
2025-06-01 18:25:46.886 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 87 denied requests in the last 60 seconds.
2025-06-01 18:25:46.892 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 88 denied requests in the last 60 seconds.
2025-06-01 18:25:46.898 | HIGH | EXCESSIVE_DENIES | GenericUDP | Application 'GenericUDP' has 89 denied requests in the last 60 seconds.
